Maths,SESD,AIML,FSD,DVA,contest_scores,Acc_Maths,Acc_SESD,Acc_AIML,Acc_FSD,Acc_DVA,Time_Maths,Time_SESD,Time_AIML,Time_FSD,Time_DVA,Section_A,Section_B,Section_C,PlacementStatus
3.278161576001708,0.8927791702138832,-0.9241692758798833,1.505443540038509,1.4324430090267435,0.5279116155145226,-0.8134190529724428,-0.2467397166863527,-0.24804178199402604,0.7305308711342114,1.3274883644365592,0.5787190402252812,-0.8137907518479128,-0.0272201935527987,1.070800977675878,0.8007763944970717,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,1
-0.5563402201974298,0.32841210740072074,-0.9241692758798833,-0.7248177294344121,0.8939959943647552,-0.04576955604302613,-0.15745485642954826,-0.7473373527319404,1.6655877648233155,1.3059581435074155,-1.718535528667956,-1.3820680464308688,0.3875148697524515,-1.0231820653870973,0.786887114800228,-0.23827041474416744,-0.6585527740981746,1.39715050023081,-0.7479667044950186,0
0.6517904827146273,-1.056852501322496,0.7227242071808909,-0.034498765073746045,0.7863065914323576,1.3346507630173254,-0.012915160051132142,-0.03189612605075341,-0.011641694986819683,-0.010149644808197324,0.01508782479902697,-0.7051296474662454,1.2884940859527254,0.042265518435640484,0.9051845576650822,-1.2300878235653503,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,1
-1.0290870169891042,-1.159464694561253,-0.025863739664915557,-0.6186148118404635,1.1093748002295505,-0.2071173855435867,-0.8863039636994311,-0.5327955087124024,1.5947125964226732,-0.9957509459854013,0.16709830992055336,-0.5884161304033794,-0.1900359098631084,-0.5599439854641679,-1.531742765350915,-0.6869497187347026,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
-0.7139224857946547,-1.4673012742775233,-1.2735103177412597,1.0275304108657402,1.324753606094346,-0.2608999953771069,0.4256244293863587,1.6126229314829745,0.6024602388136813,0.15510359876100746,-1.3559136366317037,-0.6584442406410992,0.01788237079849325,-0.2356773295181171,0.12442143475704412,0.7535469940770152,-0.6585527740981746,1.39715050023081,-0.7479667044950186,0
-0.18864826713723853,3.1245943731568437,1.2716887015344822,1.5585449988354834,1.0555300987633518,0.2410710297357482,-0.8863039636994311,-1.1049070927645035,1.3112119228201047,-1.4992498093119546,-1.1383405014099535,-1.4987815634937347,0.47992299449094117,-1.0231820653870973,-1.082212482464469,-1.466234825665632,-0.6585527740981746,1.39715050023081,-0.7479667044950186,1
-1.3967789700492956,1.4058401364076671,0.8724417965500522,0.038501883397668406,-1.6367049745465896,-0.5118855079335344,0.644279161567323,1.6126229314829745,-0.815043129199164,-0.2764668555188961,-1.573486771853455,-1.288697232780576,1.5426164289835713,0.5055035983585701,-1.0348935053185273,1.6509056020580855,-0.6585527740981746,1.39715050023081,-0.7479667044950186,0
0.02146142032572792,0.99539136345264,-1.2735103177412597,-1.0965279410132323,1.540132411959141,0.8685348111268171,-0.44899449933750174,0.2538579193592358,1.0277112492175353,-1.5711782183586052,0.5297202019568047,-1.7088658942068937,-1.2527293443557384,-0.6525916014487538,-0.750979642442877,0.2576382896664239,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,0
0.12651626405721114,-1.2620768878000097,1.0221593859192135,-0.5655133530434892,3.4246969632761,-1.300697118825164,1.591783001018171,-0.9618791967514784,-0.24804178199402604,-1.786963445498557,1.61758587806556,-0.8218431645291114,1.1960859612142354,-0.2356773295181171,-0.8692770853077313,0.3048676900864804,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,1
-0.661395063928913,0.37971820402009915,1.0720652490422673,-1.362035234998104,0.2478595767703693,0.07972320023518764,-0.5218794100644893,0.6114276593917982,0.744210575614966,-0.3483952645655467,-1.6460111502607055,-1.195326419130283,-1.46064762501734,-1.6485534732830522,-1.0585529938914982,-0.616105618104618,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,0
-0.9765595951233627,0.5336364938782343,-1.3733220439873672,-1.043426482216258,1.540132411959141,-0.009914482820679334,0.644279161567323,0.03931607533969789,1.5947125964226732,-1.5711782183586052,1.762634634880061,1.6524833972036486,-0.8368927830325352,-0.0735440015450919,-1.1531909481833815,-0.8994820206249561,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
-1.2917241263178123,0.020575527684450312,-1.5729454964795822,-0.45931043544954053,0.009937186556137196,-1.7668130707156722,-0.08456994570255989,-1.1049070927645035,-1.5237948132055865,-1.427321400265304,0.5297202019568047,0.46200552316241517,0.3644128385678292,0.27388455839710524,-1.0112340167455567,1.556446801217973,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
1.2821195451035265,-0.0820366655543065,0.7726300703039447,0.9213274932717916,1.1093748002295505,2.177244983742475,0.4256244293863587,1.4695950354699492,1.7364629332239578,-1.643106627405256,-0.41309671733744996,-0.6117588338159529,1.1960859612142354,0.5055035983585701,-0.6326821995780227,-1.3245466244054627,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,1
-0.6088676420631715,-0.646403728367469,-1.423227907110421,-0.45931043544954053,1.0555300987633518,-0.012630220198830377,1.3002433581102184,0.18234397135272318,1.5238374280220308,-1.786963445498557,0.5297202019568047,-0.12156206215191512,0.7571473687064101,1.5246273741890155,0.4083352976326941,-0.7814085195748153,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,0
-1.4493063919150373,-1.3646890810387666,0.27357143907340703,0.038501883397668406,1.001685397297153,-1.0855666794910832,1.7375528224721477,-1.677018676816604,-0.46066728719595224,1.5217433706473673,-1.573486771853455,1.3023428460150503,-0.6289745023709336,0.5518274063508632,-0.06485447382672282,1.3675291995377477,-0.6585527740981746,1.39715050023081,-0.7479667044950186,0
1.3871743888350099,-1.518607370896902,-1.2236044546182059,0.4965158228959971,1.324753606094346,0.40241885923630877,0.8629338937482881,1.7556508274959997,-1.3820444764043018,0.15510359876100746,1.5450614996583096,0.46200552316241517,-0.5596684088170666,1.640436894169748,-1.4134453224860608,-1.678767127555885,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
-1.6594160793780037,-1.5699134675162802,-1.0738868652490445,-0.4062089766525662,0.6247724870337611,-1.3365521920475107,1.373128268837206,-1.033393144757991,-0.10629144519274136,0.15510359876100746,0.5297202019568047,-0.635101537228526,0.9188615869987667,-1.2548011053485622,0.5029732519245775,1.1077674972274376,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,0
1.0720098576405601,1.2006157499301535,0.07394798658119196,1.0275304108657402,-1.475170870147993,1.2629406165726318,1.3002433581102184,0.2538579193592358,-0.602417623997237,-1.211536173125353,-1.4284380150389542,-0.7518150542913921,-1.5068516873865847,-1.2779630093447085,-1.0585529938914982,0.5173999919767336,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,1
-0.6088676420631715,-0.44117934188995533,1.0720652490422673,0.4434143640990228,0.009937186556137196,-0.1891898489324133,-0.012915160051132142,-0.03189612605075341,-0.011641694986819683,-0.010149644808197324,0.01508782479902697,0.2986065992744025,0.2951067450139622,0.38969407837783765,-1.224169413902294,-0.1674263141140828,-0.6585527740981746,1.39715050023081,-0.7479667044950186,0
1.3871743888350099,-0.9029342114643609,0.32347730219646076,0.65582019928692,0.19401487530417047,0.814752201293297,-1.5422681602423256,-1.3909628847905533,0.744210575614966,-1.427321400265304,-0.26804796052294916,0.2986065992744025,0.5030250256755635,0.876094062296914,-1.3424668567671483,-1.5843083267157727,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,1
0.9669550139090769,1.4058401364076671,0.07394798658119196,-1.3089337762011295,-0.021363930560624838,0.8685348111268171,0.13408478647840522,-0.10371182067332739,-0.3189169503946684,-0.7080373097987989,1.4725371212510592,-1.1019556054799904,0.5723311192294308,-0.0503820975489451,1.3783743291244992,-0.21465571453413937,-0.6585527740981746,1.39715050023081,-0.7479667044950186,1
-1.2391967044520709,1.0980035566913968,-0.7245458233876683,0.038501883397668406,0.009937186556137196,-2.1074362663279667,-0.012915160051132142,-0.03189612605075341,-0.011641694986819683,-0.010149644808197324,0.01508782479902697,0.7421179641132936,-0.6289745023709336,-1.2316392013524156,-0.4197468024212855,1.46198800037786,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
1.3346469669692682,-0.030730568934928093,0.47319489156562206,1.2399362460536374,0.009937186556137196,-0.04576955604302613,-1.6880379816963025,1.3265671394569238,1.0277112492175353,-1.211536173125353,-0.55814547415195,-1.522124266906308,-0.8830968454017802,1.3161702382236968,1.756926146292032,0.18679418903633963,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
0.8619001701775937,0.8927791702138832,0.5730066178117296,1.3461391636475861,1.540132411959141,1.9262594711860475,1.5188980902911826,-0.17522576867984005,-0.7441679607985217,1.5936717796940179,-1.6460111502607055,1.3957136596653437,-1.4837496562019623,0.9455797742853537,1.2127579091137033,1.4383733001678323,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,1
-1.344251548183554,1.251921846549532,-0.774451686510722,-0.9903250234192836,0.7863065914323576,0.5816942253480427,-0.23033976715653665,-1.5339907808035786,0.03545889160854332,-0.1326100374255949,0.9648664724003071,1.489084473315636,0.988167680552634,1.1540369102506716,0.6212706947894318,0.9424645957572406,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
-0.24117568900298014,0.12318772092320712,0.4232890284425683,0.01860269372322827,0.08632547237177281,0.22314349312457482,-0.5218794100644893,-0.10371182067332739,0.46070990201239737,-0.4203236736121973,-0.19552358211569873,-0.44835990992794017,-0.8368927830325352,0.11175123042408008,-0.798298619588819,-1.1592437229352657,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
-1.0290870169891042,-0.49248543850933374,-1.2236044546182059,-1.362035234998104,0.03248077090557399,-0.9959289964352162,1.591783001018171,-0.3182536646928653,-1.7364203184075135,-1.0676793550320518,0.602244580364055,0.6020617436378544,-0.44415825289395466,-0.0967059055412383,0.006123991892189885,-0.5688762176845618,-0.6585527740981746,-0.7157425057893185,1.3369579073377857,0
-1.3967789700492956,-0.0038001904189469524,-1.2735103177412597,0.5496172816929714,0.5709277855675623,-1.6592478510486317,-1.3236134280613614,0.3968858153722611,0.03545889160854332,-1.643106627405256,1.5450614996583096,1.3023428460150503,-1.2065252819864936,-1.0463439693832437,-1.1295314596104107,-0.28549981516422357,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,0
-0.7139224857946547,-1.415995177658145,-0.6746399602646145,-0.3000060590586176,-1.3674814672155955,-0.673233337434095,-0.012915160051132142,-0.03189612605075341,-0.011641694986819683,-0.010149644808197324,0.01508782479902697,0.9288595914138794,1.103677836475746,0.042265518435640484,-1.6500402082157692,0.6354734930268744,-0.6585527740981746,1.39715050023081,-0.7479667044950186,0
-0.02621562050729027,-0.0038001904189469524,-0.4750165077723994,-0.9372235646223094,-0.1290533334930225,-2.573552218218475,-0.44899449933750174,1.040511347430874,0.6733354072143236,-1.786963445498557,1.0373908508075576,1.675826100616222,1.681228616091306,1.640436894169748,0.9761630233839949,1.3911438997477754,1.5184811898627333,-0.7157425057893185,-0.7479667044950186,0
